,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,16.51020622253418,3.8499999046325684,26.97344398498535,59.15999984741211,33.45964050292969,18.695714950561523,3.8499999046325684,26.97344398498535,59.15999984741211,39.36000061035156,19.00857162475586,4.010000228881836,28.172651290893555,63.18000030517578,40.689998626708984,18.684642791748047,3.8399999141693115,26.92108726501465,58.68000030517578,39.09000015258789,18.952856063842773,3.9700000286102295,28.172651290893555,63.08000183105469,40.439998626708984,239652000,21364300,80737057,114988000,45960800
2014-04-11,16.388145446777344,3.6500000953674316,26.457361221313477,58.529998779296875,33.332130432128906,18.5575008392334,3.6500000953674316,26.457361221313477,58.529998779296875,39.209999084472656,18.672500610351562,3.8499999046325684,26.92607307434082,60.310001373291016,39.790000915527344,18.46928596496582,3.6500000953674316,26.254417419433594,57.310001373291016,39.0,18.53571319580078,3.819999933242798,26.554594039916992,57.599998474121094,39.0,271717600,34428800,78496923,91452000,34330200
2014-04-14,16.453439712524414,3.7100000381469727,26.553098678588867,58.88999938964844,33.30663299560547,18.63142967224121,3.7100000381469727,26.553098678588867,58.88999938964844,39.18000030517578,18.648571014404297,3.7799999713897705,27.130512237548828,60.45000076293945,39.40999984741211,18.471786499023438,3.6500000953674316,26.40550422668457,57.779998779296875,38.900001525878906,18.639286041259766,3.7200000286102295,26.83881378173828,60.09000015258789,39.11000061035156,205674000,22735100,51501009,72325000,32006600
2014-04-15,16.336111068725586,3.7899999618530273,26.74856185913086,59.09000015258789,33.79118728637695,18.498571395874023,3.7899999618530273,26.74856185913086,59.09000015258789,39.75,18.6299991607666,3.819999933242798,26.848787307739258,59.68000030517578,39.959999084472656,18.26178550720215,3.7200000286102295,25.852022171020508,55.880001068115234,39.04999923706055,18.581071853637695,3.740000009536743,26.76750946044922,59.290000915527344,39.34000015258789,266490000,21754300,77101101,108623000,33968700
2014-04-16,16.36922836303711,3.759999990463257,27.750810623168945,59.720001220703125,34.34375,18.53607177734375,3.759999990463257,27.750810623168945,59.720001220703125,40.400001525878906,18.6103572845459,3.8299999237060547,27.773746490478516,60.189998626708984,40.41999816894531,18.36214256286621,3.7300000190734863,26.92607307434082,57.7400016784668,39.90999984741211,18.501785278320312,3.809999942779541,27.075664520263672,59.790000915527344,40.060001373291016,214765600,18173300,97865955,78774000,30615800
2014-04-17,16.556255340576172,3.690000057220459,26.73160743713379,58.939998626708984,34.01220703125,18.74785614013672,3.690000057220459,26.73160743713379,58.939998626708984,40.0099983215332,18.84857177734375,3.799999952316284,27.3997745513916,60.58000183105469,40.20000076293945,18.542856216430664,3.690000057220459,26.484785079956055,58.720001220703125,39.5099983215332,18.571428298950195,3.7799999713897705,27.365367889404297,59.29999923706055,40.0099983215332,284334400,32048100,136190888,88040000,36688400
2014-04-21,16.752742767333984,4.119999885559082,26.358631134033203,61.2400016784668,33.952701568603516,18.97035789489746,4.119999885559082,26.358631134033203,61.2400016784668,39.939998626708984,19.0049991607666,4.199999809265137,26.761526107788086,61.2400016784668,40.150001525878906,18.71285629272461,3.9600000381469727,26.208045959472656,59.150001525878906,39.790000915527344,18.762142181396484,4.010000228881836,26.73160743713379,59.459999084472656,40.130001068115234,182548800,102651500,51334553,60364000,22221200
2014-04-22,16.76946258544922,4.300000190734863,26.667285919189453,63.029998779296875,33.995208740234375,18.989286422729492,4.300000190734863,26.667285919189453,63.029998779296875,39.9900016784668,18.993928909301758,4.309999942779541,26.787954330444336,63.439998626708984,40.13999938964844,18.803571701049805,4.110000133514404,26.30328369140625,62.220001220703125,39.83000183105469,18.868213653564453,4.130000114440918,26.359630584716797,62.650001525878906,39.959999084472656,202563200,52806800,47307527,60631000,27056700
2014-04-23,16.55026626586914,4.25,26.27486228942871,61.36000061035156,33.74017333984375,18.741071701049805,4.25,26.27486228942871,61.36000061035156,39.689998626708984,18.968929290771484,4.300000190734863,26.62041473388672,63.47999954223633,39.9900016784668,18.730356216430664,4.159999847412109,26.24045753479004,61.2599983215332,39.470001220703125,18.895000457763672,4.28000020980835,26.616424560546875,63.45000076293945,39.9900016784668,394940000,29136300,41046384,95908700,24602800
2014-04-24,17.907087326049805,4.28000020980835,26.186105728149414,60.869998931884766,33.884700775146484,20.27750015258789,4.28000020980835,26.186105728149414,60.869998931884766,39.86000061035156,20.35714340209961,4.349999904632568,26.50971794128418,63.650001525878906,39.970001220703125,20.026071548461914,4.199999809265137,26.034521102905273,59.77000045776367,39.29999923706055,20.293214797973633,4.269999980926514,26.43093490600586,63.599998474121094,39.7400016784668,759911600,27532800,37663121,138769000,42381600
2014-04-25,18.03860092163086,4.050000190734863,25.73833465576172,57.709999084472656,33.92720031738281,20.426429748535156,4.050000190734863,25.73833465576172,57.709999084472656,39.90999984741211,20.428213119506836,4.260000228881836,26.163169860839844,60.0099983215332,40.68000030517578,20.141429901123047,4.039999961853027,25.700439453125,57.56999969482422,39.75,20.161785125732422,4.21999979019165,26.05396842956543,59.970001220703125,40.290000915527344,390275200,37810200,42007014,92502000,56876800
2014-04-28,18.737201690673828,3.9600000381469727,25.78670310974121,56.13999938964844,34.743282318115234,21.217500686645508,3.9600000381469727,25.78670310974121,56.13999938964844,40.869998931884766,21.27678680419922,4.119999885559082,25.8590030670166,58.310001373291016,41.290000915527344,20.448213577270508,3.869999885559082,25.0711669921875,54.65999984741211,40.09000015258789,20.457143783569336,4.090000152587891,25.788198471069336,58.04999923706055,40.13999938964844,669485600,31737100,66710653,107758000,50610200
2014-04-29,18.681684494018555,4.03000020980835,26.31275749206543,58.150001525878906,34.437255859375,21.15464210510254,4.03000020980835,26.31275749206543,58.150001525878906,40.5099983215332,21.28499984741211,4.03000020980835,26.400516510009766,58.279998779296875,41.189998626708984,21.05392837524414,3.9600000381469727,25.745315551757812,55.84000015258789,40.38999938964844,21.204999923706055,4.019999980926514,25.77423667907715,56.09000015258789,41.099998474121094,337377600,14582900,53981801,75557000,29636200
2014-04-30,18.61104393005371,4.090000152587891,26.260900497436523,59.779998779296875,34.34375,21.074642181396484,4.090000152587891,26.260900497436523,59.779998779296875,40.400001525878906,21.408214569091797,4.099999904632568,26.327716827392578,59.849998474121094,40.5,21.064285278320312,3.990000009536743,26.054466247558594,57.15999984741211,40.16999816894531,21.165714263916016,4.0,26.307771682739258,57.58000183105469,40.400001525878906,456640800,18419200,35023895,76093000,35458700
2014-05-01,18.654878616333008,4.199999809265137,26.49475860595703,61.150001525878906,34.00371170043945,21.124286651611328,4.199999809265137,26.49475860595703,61.150001525878906,40.0,21.242856979370117,4.239999771118164,26.57354164123535,62.279998779296875,40.36000061035156,20.941429138183594,4.099999904632568,26.12228012084961,60.209999084472656,39.95000076293945,21.14285659790039,4.130000114440918,26.28333854675293,60.43000030517578,40.2400016784668,244048000,37807300,38110345,82429000,28787400
2014-05-02,18.689573287963867,4.119999885559082,26.32422637939453,60.459999084472656,33.74017333984375,21.163570404052734,4.119999885559082,26.32422637939453,60.459999084472656,39.689998626708984,21.2214298248291,4.199999809265137,26.626895904541016,61.88999938964844,40.34000015258789,21.061071395874023,4.099999904632568,26.20854377746582,60.18000030517578,39.65999984741211,21.155000686645508,4.170000076293945,26.61492919921875,61.29999923706055,40.310001373291016,191514400,14479700,33770463,54189000,43416600
2014-05-05,18.953874588012695,4.090000152587891,26.3182430267334,61.220001220703125,33.51915740966797,21.46285629272461,4.090000152587891,26.3182430267334,61.220001220703125,39.43000030517578,21.46428680419922,4.139999866485596,26.372594833374023,61.349998474121094,39.63999938964844,21.071428298950195,4.059999942779541,25.994632720947266,59.18000030517578,39.29999923706055,21.07642936706543,4.099999904632568,26.169153213500977,59.66999816894531,39.52000045776367,287067200,9015400,20482080,46057000,22460900
2014-05-06,18.74730110168457,4.010000228881836,25.686477661132812,58.529998779296875,33.20462417602539,21.22892951965332,4.010000228881836,25.686477661132812,58.529998779296875,39.060001373291016,21.586071014404297,4.130000114440918,26.26837921142578,61.150001525878906,39.349998474121094,21.22892951965332,3.9800000190734863,25.6824893951416,58.4900016784668,38.95000076293945,21.492856979370117,4.059999942779541,26.18959617614746,60.97999954223633,39.290000915527344,374564400,17929300,33780490,55901000,27112400
2014-05-07,18.681684494018555,3.9700000286102295,25.428186416625977,57.38999938964844,33.51065444946289,21.15464210510254,3.9700000286102295,25.428186416625977,57.38999938964844,39.41999816894531,21.331785202026367,4.039999961853027,25.763267517089844,59.29999923706055,39.5099983215332,20.9903564453125,3.890000104904175,25.096099853515625,56.2599983215332,38.5099983215332,21.258928298950195,4.039999961853027,25.718889236450195,58.77000045776367,39.220001220703125,282864400,22374700,64486563,78587000,41744500
2014-05-08,18.648387908935547,3.930000066757202,25.480045318603516,56.7599983215332,33.69766616821289,20.999643325805664,3.930000066757202,25.480045318603516,56.7599983215332,39.63999938964844,21.22892951965332,4.03000020980835,25.790691375732422,58.81999969482422,39.900001525878906,20.94285774230957,3.9100000858306885,25.25316619873047,56.5,38.970001220703125,21.008928298950195,3.950000047683716,25.353391647338867,57.22999954223633,39.34000015258789,230297200,14550200,40426688,61251000,32120400
2014-05-09,18.5706844329834,3.869999885559082,25.86548614501953,57.2400016784668,33.6126594543457,20.91214370727539,3.869999885559082,25.86548614501953,57.2400016784668,39.540000915527344,20.9375,3.930000066757202,25.923826217651367,57.650001525878906,39.849998474121094,20.726070404052734,3.8499999046325684,25.140975952148438,56.380001068115234,39.369998931884766,20.876428604125977,3.9100000858306885,25.467578887939453,56.849998474121094,39.540000915527344,291597600,15982900,48789585,52584000,29647600
2014-05-12,18.801897048950195,3.9700000286102295,26.42345428466797,59.83000183105469,33.97819519042969,21.172500610351562,3.9700000286102295,26.42345428466797,59.83000183105469,39.970001220703125,21.2021427154541,4.0,26.43691635131836,59.900001525878906,40.02000045776367,20.97857093811035,3.859999895095825,25.87944793701172,57.97999954223633,39.650001525878906,20.981786727905273,3.869999885559082,26.103832244873047,57.97999954223633,39.7400016784668,213208800,14785500,38250730,48575000,22782600
2014-05-13,18.83138084411621,4.03000020980835,26.581520080566406,59.83000183105469,34.603145599365234,21.205713272094727,4.03000020980835,26.581520080566406,59.83000183105469,40.41999816894531,21.233570098876953,4.090000152587891,26.730112075805664,60.88999938964844,40.5,21.0964298248291,3.9800000190734863,26.403011322021484,59.5099983215332,39.849998474121094,21.14285659790039,3.990000009536743,26.47182273864746,59.65999984741211,39.91999816894531,159737200,11224000,33068541,48525000,27004800
2014-05-14,18.83487319946289,3.9800000190734863,26.26040267944336,59.22999954223633,34.449066162109375,21.20964241027832,3.9800000190734863,26.26040267944336,59.22999954223633,40.2400016784668,21.33571434020996,4.059999942779541,26.5770320892334,60.45000076293945,40.45000076293945,21.13357162475586,3.9800000190734863,26.192588806152344,58.95000076293945,40.04999923706055,21.158214569091797,4.03000020980835,26.5770320892334,59.529998779296875,40.29999923706055,166404000,10349600,23835261,47429000,18818700
2014-05-15,18.674715042114258,3.9600000381469727,25.927814483642578,57.91999816894531,33.90115737915039,21.029285430908203,3.9600000381469727,25.927814483642578,57.91999816894531,39.599998474121094,21.30714225769043,3.9800000190734863,26.22150993347168,59.380001068115234,40.400001525878906,21.001428604125977,3.890000104904175,25.8001651763916,57.52000045776367,39.5099983215332,21.239286422729492,3.9600000381469727,26.213031768798828,59.2599983215332,40.09000015258789,230846000,18000900,34087331,56814000,37793200
2014-05-16,18.950319290161133,4.019999980926514,25.96022605895996,58.02000045776367,34.098060607910156,21.339643478393555,4.019999980926514,25.96022605895996,58.02000045776367,39.83000183105469,21.340356826782227,4.050000190734863,26.018566131591797,58.45000076293945,39.84000015258789,20.907142639160156,3.9100000858306885,25.70143699645996,57.310001373291016,39.27000045776367,21.022499084472656,3.950000047683716,25.99812126159668,58.310001373291016,39.66999816894531,276256400,17166600,29705333,47933000,29867100
2014-05-19,19.174861907958984,4.090000152587891,26.3705997467041,59.209999084472656,34.029579162597656,21.592500686645508,4.090000152587891,26.3705997467041,59.209999084472656,39.75,21.690357208251953,4.099999904632568,26.416473388671875,59.560001373291016,39.81999969482422,21.333213806152344,3.9600000381469727,25.808292388916016,57.56999969482422,39.459999084472656,21.35178565979004,4.0,25.913854598999023,57.88999938964844,39.61000061035156,317755200,18171000,25555972,43034000,24537400
2014-05-20,19.17867088317871,4.050000190734863,26.41597557067871,58.560001373291016,33.96965408325195,21.596786499023438,4.050000190734863,26.41597557067871,58.560001373291016,39.68000030517578,21.657142639160156,4.110000133514404,26.73809051513672,60.189998626708984,39.939998626708984,21.45464324951172,4.0,26.242950439453125,58.18000030517578,39.459999084472656,21.589643478393555,4.090000152587891,26.414478302001953,59.5,39.68000030517578,234836000,15647500,35695734,53931000,21320900
2014-05-21,19.22941780090332,4.099999904632568,26.873220443725586,60.4900016784668,34.54322052001953,21.653928756713867,4.099999904632568,26.873220443725586,60.4900016784668,40.349998474121094,21.667856216430664,4.099999904632568,26.88533592224121,60.5,40.349998474121094,21.50214385986328,4.050000190734863,26.522682189941406,58.25,39.7400016784668,21.565357208251953,4.059999942779541,26.572046279907227,58.560001373291016,39.79999923706055,196859600,13369500,23925508,58992000,22398700
2014-05-22,19.259859085083008,4.010000228881836,27.178382873535156,60.52000045776367,34.32919692993164,21.688213348388672,4.010000228881836,27.178382873535156,60.52000045776367,40.099998474121094,21.780357360839844,4.090000152587891,27.305034637451172,61.47999954223633,40.349998474121094,21.575000762939453,4.010000228881836,26.964967727661133,60.400001525878906,39.849998474121094,21.66428565979004,4.090000152587891,26.982419967651367,60.939998626708984,40.290000915527344,200760000,11903100,32316482,54200000,20201800
2014-05-23,19.477428436279297,4.019999980926514,27.559335708618164,61.349998474121094,34.34632873535156,21.93321418762207,4.019999980926514,27.559335708618164,61.349998474121094,40.119998931884766,21.95464324951172,4.059999942779541,27.6062068939209,61.45000076293945,40.369998931884766,21.659643173217773,3.9700000286102295,27.110567092895508,60.150001525878906,40.0,21.6875,4.03000020980835,27.2880802154541,60.40999984741211,40.369998931884766,232209600,9831100,38643806,38294000,18020000
2014-05-27,19.8421630859375,4.039999961853027,28.220022201538086,63.47999954223633,34.406246185302734,22.343929290771484,4.039999961853027,28.220022201538086,63.47999954223633,40.189998626708984,22.352142333984375,4.059999942779541,28.222515106201172,63.5099983215332,40.2599983215332,21.986785888671875,4.03000020980835,27.64160919189453,61.56999969482422,39.810001373291016,21.99571418762207,4.050000190734863,27.72388458251953,61.619998931884766,40.2599983215332,348866000,6922800,42083223,55682000,26160600
2014-05-28,19.790781021118164,4.0,28.00710678100586,63.5099983215332,34.25215148925781,22.28607177734375,4.0,28.00710678100586,63.5099983215332,40.0099983215332,22.493928909301758,4.059999942779541,28.31426239013672,64.13999938964844,40.189998626708984,22.277856826782227,3.990000009536743,27.97319984436035,62.619998931884766,39.81999969482422,22.35785675048828,4.039999961853027,28.15121078491211,63.38999938964844,40.13999938964844,315481600,12293800,33040464,47795000,25711500
2014-05-29,20.151390075683594,4.03000020980835,27.927326202392578,63.83000183105469,34.53466033935547,22.692142486572266,4.03000020980835,27.927326202392578,63.83000183105469,40.34000015258789,22.745357513427734,4.059999942779541,28.12278938293457,64.30000305175781,40.349998474121094,22.42035675048828,4.010000228881836,27.859012603759766,63.5099983215332,39.90999984741211,22.423213958740234,4.019999980926514,28.090377807617188,63.84000015258789,40.150001525878906,376474000,8876700,27082150,42700000,19888200
2014-05-30,20.075904846191406,4.0,27.9178524017334,63.29999923706055,35.04832458496094,22.60714340209961,4.0,27.9178524017334,63.29999923706055,40.939998626708984,23.006071090698242,4.03000020980835,27.990652084350586,64.16999816894531,40.970001220703125,22.46071434020996,3.9800000190734863,27.719396591186523,62.560001373291016,40.25,22.78499984741211,4.019999980926514,27.963226318359375,63.95000076293945,40.45000076293945,564020800,10030600,35422988,45253500,34567600
2014-06-02,19.93794059753418,3.9700000286102295,27.62066650390625,63.08000183105469,34.9199104309082,22.451786041259766,3.9700000286102295,27.62066650390625,63.08000183105469,40.790000915527344,22.672500610351562,4.03000020980835,27.968212127685547,63.59000015258789,41.09000015258789,22.23214340209961,3.940000057220459,27.211790084838867,62.04999923706055,40.68000030517578,22.641429901123047,4.03000020980835,27.958240509033203,63.22999954223633,40.95000076293945,369350800,10859500,28700582,35996000,18504300
2014-06-03,20.219890594482422,3.940000057220459,27.17239761352539,62.869998931884766,34.49186325073242,22.769285202026367,3.940000057220459,27.17239761352539,62.869998931884766,40.290000915527344,22.812143325805664,3.9800000190734863,27.541385650634766,63.41999816894531,40.68000030517578,22.4375,3.9200000762939453,27.053224563598633,62.31999969482422,40.25,22.44499969482422,3.9600000381469727,27.474069595336914,62.619998931884766,40.599998474121094,292709200,10858800,37332215,32217000,18068900
2014-06-04,20.45077896118164,4.039999961853027,27.158437728881836,63.34000015258789,34.51754379272461,23.029285430908203,4.039999961853027,27.158437728881836,63.34000015258789,40.31999969482422,23.13892936706543,4.050000190734863,27.355396270751953,63.59000015258789,40.369998931884766,22.71821403503418,3.930000066757202,26.863746643066406,62.06999969482422,39.86000061035156,22.765714645385742,3.930000066757202,27.000869750976562,62.45000076293945,40.209999084472656,335482000,13286000,36329469,36514000,23209000
2014-06-05,20.531023025512695,4.079999923706055,27.619171142578125,63.189998626708984,35.27946472167969,23.11964225769043,4.079999923706055,27.619171142578125,63.189998626708984,41.209999084472656,23.19178581237793,4.090000152587891,27.671527862548828,64.36000061035156,41.25,22.95035743713379,4.019999980926514,27.147964477539062,62.81999969482422,40.400001525878906,23.078571319580078,4.039999961853027,27.245197296142578,63.65999984741211,40.59000015258789,303805600,13723800,33782496,47352000,31865200
2014-06-06,20.474563598632812,4.059999942779541,27.740339279174805,62.5,35.51060485839844,23.05607032775879,4.059999942779541,27.740339279174805,62.5,41.47999954223633,23.259286880493164,4.110000133514404,27.826602935791016,63.47999954223633,41.65999984741211,23.016786575317383,4.059999942779541,27.37135124206543,62.150001525878906,41.2400016784668,23.21071434020996,4.090000152587891,27.826602935791016,63.369998931884766,41.47999954223633,349938400,8466000,34735104,42442000,24060500
2014-06-09,20.802186965942383,4.070000171661377,28.02904510498047,62.880001068115234,35.33082962036133,23.424999237060547,4.070000171661377,28.02904510498047,62.880001068115234,41.27000045776367,23.469999313354492,4.099999904632568,28.06793975830078,63.34000015258789,41.47999954223633,22.9375,4.039999961853027,27.725879669189453,61.790000915527344,41.02000045776367,23.174999237060547,4.050000190734863,27.781227111816406,62.400001525878906,41.38999938964844,301660000,7597200,29350361,37617000,15019200
2014-06-10,20.92428970336914,4.199999809265137,27.950761795043945,65.7699966430664,35.193851470947266,23.5625,4.199999809265137,27.950761795043945,65.7699966430664,41.11000061035156,23.762500762939453,4.230000019073486,28.10284423828125,65.81999969482422,41.15999984741211,23.392499923706055,4.099999904632568,27.81862449645996,63.5,40.86000061035156,23.6825008392334,4.099999904632568,27.948766708374023,63.529998779296875,41.029998779296875,251108000,28322100,27034019,69338000,15117700
2014-06-11,20.83771514892578,4.289999961853027,27.865495681762695,65.77999877929688,34.979827880859375,23.46500015258789,4.289999961853027,27.865495681762695,65.77999877929688,40.86000061035156,23.690000534057617,4.300000190734863,27.9173526763916,65.80000305175781,41.06999969482422,23.36750030517578,4.170000076293945,27.675018310546875,64.9000015258789,40.77000045776367,23.532499313354492,4.179999828338623,27.823610305786133,65.31999969482422,40.93000030517578,182724000,20596200,22002242,44242000,18040000
2014-06-12,20.489158630371094,4.289999961853027,27.492021560668945,64.29000091552734,34.740135192871094,23.072500228881836,4.289999961853027,27.492021560668945,64.29000091552734,40.58000183105469,23.530000686645508,4.440000057220459,27.82311248779297,66.47000122070312,40.880001068115234,22.975000381469727,4.28000020980835,27.347915649414062,64.05999755859375,40.290000915527344,23.510000228881836,4.329999923706055,27.788705825805664,65.8499984741211,40.810001373291016,218996000,26709500,29169867,55730000,29818900
2014-06-13,20.264928817749023,4.28000020980835,27.51246452331543,64.5,35.29658889770508,22.81999969482422,4.28000020980835,27.51246452331543,64.5,41.22999954223633,23.110000610351562,4.389999866485596,27.539390563964844,64.97000122070312,41.56999969482422,22.719999313354492,4.239999771118164,27.20331382751465,63.83000183105469,40.86000061035156,23.049999237060547,4.360000133514404,27.537395477294922,64.69999694824219,41.099998474121094,218100000,17734600,24410836,29419000,26310000
2014-06-16,20.469173431396484,4.440000057220459,27.139488220214844,64.19000244140625,35.52772903442383,23.049999237060547,4.440000057220459,27.139488220214844,64.19000244140625,41.5,23.1875,4.440000057220459,27.405757904052734,64.87999725341797,41.61000061035156,22.862499237060547,4.260000228881836,27.00186538696289,63.75,41.040000915527344,22.877500534057617,4.260000228881836,27.387807846069336,64.16000366210938,41.040000915527344,142244000,26192800,34051232,31046000,24205300
2014-06-17,20.442537307739258,4.46999979019165,27.076162338256836,64.4000015258789,35.68183135986328,23.020000457763672,4.46999979019165,27.076162338256836,64.4000015258789,41.68000030517578,23.174999237060547,4.5,27.19134521484375,64.87999725341797,41.90999984741211,22.950000762939453,4.409999847412109,26.89266586303711,63.93000030517578,40.34000015258789,23.077499389648438,4.409999847412109,27.135498046875,64.0999984741211,41.290000915527344,118904000,19445000,28891103,27715000,22518600
2014-06-18,20.464731216430664,4.400000095367432,27.592744827270508,65.5999984741211,35.65613555908203,23.045000076293945,4.400000095367432,27.592744827270508,65.5999984741211,41.650001525878906,23.072500228881836,4.5,27.602218627929688,65.75,41.7400016784668,22.837499618530273,4.349999904632568,27.125526428222656,64.05000305175781,41.18000030517578,23.0674991607666,4.5,27.16840934753418,64.48999786376953,41.61000061035156,134056000,14702400,34835379,35570000,27097000
2014-06-19,20.393693923950195,4.360000133514404,27.669034957885742,64.33999633789062,35.536285400390625,22.96500015258789,4.360000133514404,27.669034957885742,64.33999633789062,41.5099983215332,23.075000762939453,4.449999809265137,27.674020767211914,65.58000183105469,41.77000045776367,22.834999084472656,4.329999923706055,27.35040855407715,64.20999908447266,41.33000183105469,23.072500228881836,4.420000076293945,27.636125564575195,65.45999908447266,41.56999969482422,142112000,10880500,49136535,34245000,19828200
2014-06-20,20.182783126831055,4.099999904632568,27.74183464050293,64.5,35.68183135986328,22.727500915527344,4.099999904632568,27.74183464050293,64.5,41.68000030517578,23.137500762939453,4.369999885559082,27.80266761779785,64.80999755859375,41.83000183105469,22.725000381469727,4.070000171661377,27.444252014160156,63.349998474121094,41.380001068115234,22.962499618530273,4.340000152587891,27.766267776489258,64.45999908447266,41.45000076293945,403592000,54721600,90166875,46466000,47764900
2014-06-23,20.16502571105957,4.010000228881836,28.17015838623047,65.37000274658203,35.94721984863281,22.707500457763672,4.010000228881836,28.17015838623047,65.37000274658203,41.9900016784668,22.905000686645508,4.079999923706055,28.172651290893555,65.66000366210938,42.0,22.649999618530273,3.9000000953674316,27.63662338256836,64.22000122070312,41.689998626708984,22.829999923706055,4.059999942779541,27.681499481201172,64.31999969482422,41.72999954223633,174776000,49634100,30736155,34560000,18743900
2014-06-24,20.042917251586914,3.940000057220459,28.153703689575195,65.72000122070312,35.741756439208984,22.56999969482422,3.940000057220459,28.153703689575195,65.72000122070312,41.75,22.934999465942383,4.070000171661377,28.553905487060547,67.16999816894531,41.939998626708984,22.547500610351562,3.930000066757202,27.973697662353516,65.2699966430664,41.560001373291016,22.6875,4.010000228881836,28.182125091552734,65.36000061035156,41.83000183105469,156144000,20402400,44142862,57335000,26509100
2014-06-25,20.06067657470703,3.9600000381469727,28.853282928466797,67.44000244140625,35.981449127197266,22.59000015258789,3.9600000381469727,28.853282928466797,67.44000244140625,42.029998779296875,22.674999237060547,4.0,28.918603897094727,67.4800033569336,42.04999923706055,22.412500381469727,3.940000057220459,28.183622360229492,65.56999969482422,41.459999084472656,22.552499771118164,3.950000047683716,28.18561553955078,65.58000183105469,41.70000076293945,147476000,13844700,39387843,44308000,20049100
2014-06-26,20.180564880371094,4.03000020980835,28.721145629882812,67.12999725341797,35.716068267822266,22.725000381469727,4.03000020980835,28.721145629882812,67.12999725341797,41.720001220703125,22.762500762939453,4.090000152587891,29.042762756347656,68.0,41.939998626708984,22.450000762939453,3.940000057220459,28.51421356201172,66.9000015258789,41.43000030517578,22.592500686645508,3.950000047683716,28.970462799072266,68.0,41.93000030517578,130516000,21640500,34839390,47714000,23604400
2014-06-27,20.420333862304688,4.110000133514404,28.782976150512695,67.5999984741211,36.16979217529297,22.9950008392334,4.110000133514404,28.782976150512695,67.5999984741211,42.25,23.0,4.110000133514404,28.91411590576172,67.69999694824219,42.290000915527344,22.6924991607666,4.039999961853027,28.611446380615234,66.83999633789062,41.5099983215332,22.704999923706055,4.059999942779541,28.779985427856445,67.30999755859375,41.61000061035156,256116000,16034600,44738493,46461000,74640000
2014-06-30,20.631244659423828,4.190000057220459,28.685245513916016,67.29000091552734,35.69895935058594,23.232500076293945,4.190000057220459,28.685245513916016,67.29000091552734,41.70000076293945,23.4325008392334,4.25,28.89915657043457,67.91999816894531,42.209999084472656,23.022499084472656,4.079999923706055,28.658817291259766,67.12999725341797,41.70000076293945,23.024999618530273,4.119999885559082,28.853782653808594,67.45999908447266,42.16999816894531,197929200,25850200,26275943,27102800,30793100
2014-07-01,20.762224197387695,4.21999979019165,29.053733825683594,68.05999755859375,35.844482421875,23.3799991607666,4.21999979019165,29.053733825683594,68.05999755859375,41.869998931884766,23.517499923706055,4.260000228881836,29.139995574951172,68.44000244140625,42.150001525878906,23.282499313354492,4.170000076293945,28.753557205200195,67.38999938964844,41.689998626708984,23.3799991607666,4.210000038146973,28.836828231811523,67.58000183105469,41.86000061035156,152892000,29412600,28959290,33243000,26917000
2014-07-02,20.753347396850586,4.340000152587891,29.037029266357422,66.44999694824219,35.87016677856445,23.3700008392334,4.340000152587891,29.037029266357422,66.44999694824219,41.900001525878906,23.514999389648438,4.349999904632568,29.19185447692871,68.30000305175781,41.900001525878906,23.272499084472656,4.21999979019165,28.940044403076172,65.79000091552734,41.529998779296875,23.467500686645508,4.230000019073486,29.0876407623291,68.04000091552734,41.72999954223633,113860000,20486500,21127848,41895000,20208100
2014-07-03,20.87544822692871,4.239999771118164,29.156450271606445,66.29000091552734,35.78455352783203,23.50749969482422,4.239999771118164,29.156450271606445,66.29000091552734,41.79999923706055,23.524999618530273,4.400000095367432,29.170412063598633,67.0,41.9900016784668,23.299999237060547,4.139999866485596,28.966472625732422,65.76000213623047,41.560001373291016,23.417499542236328,4.360000133514404,29.0876407623291,66.86000061035156,41.90999984741211,91567200,22521700,14283107,25203200,15969300
2014-07-07,21.306150436401367,4.260000228881836,29.03278923034668,65.29000091552734,35.94721984863281,23.99250030517578,4.260000228881836,29.03278923034668,65.29000091552734,41.9900016784668,23.997499465942383,4.309999942779541,29.24121856689453,66.56999969482422,42.119998931884766,23.524999618530273,4.210000038146973,28.90015411376953,65.12000274658203,41.709999084472656,23.53499984741211,4.230000019073486,29.108083724975586,66.30000305175781,41.75,225872000,21165500,21292298,28745000,21952400
2014-07-08,21.16850471496582,4.21999979019165,28.476318359375,62.7599983215332,35.7674446105957,23.837499618530273,4.21999979019165,28.476318359375,62.7599983215332,41.779998779296875,24.200000762939453,4.300000190734863,28.897062301635742,65.55999755859375,42.0,23.479999542236328,4.099999904632568,28.229246139526367,62.209999084472656,41.61000061035156,24.0674991607666,4.25,28.803918838500977,65.05999755859375,41.869998931884766,260888000,41685800,38190565,68926000,31218200
